site_no,datetime,"Discharge, cumulative, acre-feet (Sum)",Year,Unique_ID,State,County,crop,Acres,combined_a,lat_dd,long_dd,local_aqfr,well_depth,geometry,Month,AF_Acre
335859090053101,2020-01-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),1,0.0
335859090053101,2020-02-29,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),2,0.0
335859090053101,2020-03-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),3,0.0
335859090053101,2020-04-30,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),4,0.0
335859090053101,2020-05-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),5,0.0
335859090053101,2020-06-30,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),6,0.0
335859090053101,2020-07-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),7,0.0
335859090053101,2020-08-31,40.348,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),8,0.35085217391304346
335859090053101,2020-09-30,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),9,0.0
335859090053101,2020-10-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),10,0.0
335859090053101,2020-11-30,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),11,0.0
335859090053101,2020-12-31,0.0,2020,WU MS-GW-11306 TALLAHATCHIE,MS,TALLAHATCHIE,Cotton,80/18/17,115.0,33.98305556,-90.0919444,112MRVA,-9999,POINT (541501.1572000012 1229920.3515999997),12,0.0
340127090281001,2018-05-31,0.0,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),5,0.0
340127090281001,2018-06-30,11.709999999999999,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),6,0.02808153477218225
340127090281001,2018-07-31,30.240000000000002,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),7,0.0725179856115108
340127090281001,2018-08-31,22.467,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),8,0.053877697841726614
340127090281001,2018-09-30,0.0,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),9,0.0
340127090281001,2018-10-31,0.0,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),10,0.0
340127090281001,2018-11-30,0.0692,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),11,0.000165947242206235
340127090281001,2018-12-31,0.0,2018,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),12,0.0
340127090281001,2019-01-31,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),1,0.0
340127090281001,2019-02-28,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),2,0.0
340127090281001,2019-03-31,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),3,0.0
340127090281001,2019-04-30,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),4,0.0
340127090281001,2019-05-31,0.0162,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),5,3.884892086330935e-05
340127090281001,2019-06-30,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),6,0.0
340127090281001,2019-07-31,15.32406,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),7,0.03674834532374101
340127090281001,2019-08-31,22.86,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),8,0.054820143884892085
340127090281001,2019-09-30,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),9,0.0
340127090281001,2019-10-31,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),10,0.0
340127090281001,2019-11-30,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),11,0.0
340127090281001,2019-12-31,0.0,2019,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),12,0.0
340127090281001,2020-01-31,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),1,0.0
340127090281001,2020-02-29,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),2,0.0
340127090281001,2020-03-31,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),3,0.0
340127090281001,2020-04-30,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),4,0.0
340127090281001,2020-05-31,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),5,0.0
340127090281001,2020-06-30,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),6,0.0
340127090281001,2020-07-31,19.240000000000002,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),7,0.04613908872901679
340127090281001,2020-08-31,31.625,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),8,0.07583932853717026
340127090281001,2020-09-30,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),9,0.0
340127090281001,2020-10-31,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),10,0.0
340127090281001,2020-11-30,0.0534,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),11,0.00012805755395683453
340127090281001,2020-12-31,0.0,2020,WU MS-GW-40427 COAHOMA,MS,COAHOMA,Cotton,417,417.0,34.02416667,-90.4694444,112MRVA,-9999,POINT (506674.6746000014 1232424.7325999998),12,0.0
340303090405601,2018-05-31,0.0,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),5,0.0
340303090405601,2018-06-30,37.606,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),6,0.3547735849056604
340303090405601,2018-07-31,45.4,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),7,0.4283018867924528
340303090405601,2018-08-31,10.85,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),8,0.10235849056603773
340303090405601,2018-09-30,5.38,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),9,0.05075471698113208
340303090405601,2018-10-31,0.0,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),10,0.0
340303090405601,2018-11-30,0.0,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),11,0.0
340303090405601,2018-12-31,0.0,2018,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),12,0.0
340303090405601,2019-01-31,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),1,0.0
340303090405601,2019-02-28,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),2,0.0
340303090405601,2019-03-31,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),3,0.0
340303090405601,2019-04-30,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),4,0.0
340303090405601,2019-05-31,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),5,0.0
340303090405601,2019-06-30,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),6,0.0
340303090405601,2019-07-31,23.676000000000002,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),7,0.22335849056603777
340303090405601,2019-08-31,32.485,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),8,0.3064622641509434
340303090405601,2019-09-30,26.03,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),9,0.24556603773584906
340303090405601,2019-10-31,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),10,0.0
340303090405601,2019-11-30,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),11,0.0
340303090405601,2019-12-31,0.0,2019,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Soybeans,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),12,0.0
340303090405601,2020-01-31,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),1,0.0
340303090405601,2020-02-29,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),2,0.0
340303090405601,2020-03-31,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),3,0.0
340303090405601,2020-04-30,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),4,0.0
340303090405601,2020-05-31,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),5,0.0
340303090405601,2020-06-30,13.258,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),6,0.1250754716981132
340303090405601,2020-07-31,29.999950000000002,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),7,0.2830183962264151
340303090405601,2020-08-31,24.1,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),8,0.22735849056603774
340303090405601,2020-09-30,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),9,0.0
340303090405601,2020-10-31,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),10,0.0
340303090405601,2020-11-30,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),11,0.0
340303090405601,2020-12-31,0.0,2020,WU MS-GW-38267 BOLIVAR,MS,BOLIVAR,Corn,86/20,106.0,34.0508333,-90.6822222,112MRVA,-9999,POINT (487035.3854999989 1234287.7865000004),12,0.0
340600091240001,2018-08-31,125.11,2018,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,125/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),8,0.44523131672597865
340600091240001,2018-09-30,0.0,2018,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,125/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),9,0.0
340600091240001,2018-10-31,0.0,2018,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,125/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),10,0.0
340600091240001,2018-11-30,0.0,2018,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,125/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),11,0.0
340600091240001,2018-12-31,0.0,2018,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,125/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),12,0.0
340600091240001,2019-01-31,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),1,0.0
340600091240001,2019-02-28,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),2,0.0
340600091240001,2019-03-31,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),3,0.0
340600091240001,2019-04-30,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),4,0.0
340600091240001,2019-05-31,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),5,0.0
340600091240001,2019-06-30,50.6,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),6,0.1800711743772242
340600091240001,2019-07-31,52.47,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),7,0.18672597864768684
340600091240001,2019-08-31,61.84,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),8,0.2200711743772242
340600091240001,2019-09-30,40.42,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),9,0.14384341637010678
340600091240001,2019-10-31,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),10,0.0
340600091240001,2019-11-30,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),11,0.0
340600091240001,2019-12-31,0.0,2019,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),12,0.0
340600091240001,2020-01-31,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),1,0.0
340600091240001,2020-02-29,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),2,0.0
340600091240001,2020-03-31,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),3,0.0
340600091240001,2020-04-30,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),4,0.0
340600091240001,2020-05-31,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),5,0.0
340600091240001,2020-06-30,35.519999999999996,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),6,0.12640569395017792
340600091240001,2020-07-31,56.699999999999996,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),7,0.20177935943060496
340600091240001,2020-08-31,80.97,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),8,0.2881494661921708
340600091240001,2020-09-30,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),9,0.0
340600091240001,2020-10-31,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),10,0.0
340600091240001,2020-11-30,11.11,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),11,0.039537366548042706
340600091240001,2020-12-31,0.0,2020,07S04W12DC1 AR-2a WU,AR,ARKANSAS,Rice,75/50/76/80,281.0,34.0980472,-91.4055472,110ALVM,135,POINT (420589.4200000018 1236103.5724999998),12,0.0
341013090274901,2018-05-31,0.0,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),5,0.0
341013090274901,2018-06-30,26.61,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),6,0.2634653465346535
341013090274901,2018-07-31,58.69,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),7,0.581089108910891
341013090274901,2018-08-31,26.87,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),8,0.26603960396039605
341013090274901,2018-09-30,0.0,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),9,0.0
341013090274901,2018-10-31,0.0,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),10,0.0
341013090274901,2018-11-30,0.0,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),11,0.0
341013090274901,2018-12-31,0.0,2018,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Soybeans,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),12,0.0
341013090274901,2019-01-31,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),1,0.0
341013090274901,2019-02-28,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),2,0.0
341013090274901,2019-03-31,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),3,0.0
341013090274901,2019-04-30,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),4,0.0
341013090274901,2019-05-31,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),5,0.0
341013090274901,2019-06-30,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),6,0.0
341013090274901,2019-07-31,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),7,0.0
341013090274901,2019-08-31,8.46,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),8,0.08376237623762377
341013090274901,2019-09-30,0.0,2019,WU MS-GW-11509 COAHOMA,MS,COAHOMA,Cotton,47/54,101.0,34.17027778,-90.4636111,112MRVA,-9999,POINT (506257.61030000076 1248759.2522),9,0.0
